id_venta,id_producto,id_cliente,cantidad,fecha,valor_total_venta
V003264,P0554,C0037,9,2021-02-13,385.46999999999997
V002462,P0251,C0228,3,2022-01-14,256.35
V006185,P0470,C0245,7,2021-02-11,521.99
V003103,P0143,C0060,10,2020-05-08,881.4
V000481,P0452,C0093,6,2024-05-28,106.85999999999999
V006893,P0305,C0247,5,2022-01-21,275.65000000000003
V005176,P0289,C0183,4,2021-04-03,110.56
V001168,P0331,C0240,1,2023-10-25,85.48
V001047,P0218,C0044,5,2021-11-19,322.75
V000268,P0057,C0297,6,2020-04-19,445.86
V004374,P0112,C0216,1,2020-11-09,37.96
V002015,P0320,C0227,7,2020-03-17,25.41
V004954,P0495,C0183,10,2022-06-25,869.2
V001415,P0230,C0254,6,2020-10-24,373.32
V007804,P0318,C0116,6,2021-02-20,423.06000000000006
V005680,P0120,C0067,1,2021-06-10,27.34
V000671,P0065,C0162,2,2020-01-17,179.66
V000592,P0284,C0067,7,2020-02-23,195.72
V002864,P0471,C0210,4,2022-10-27,264.2
V003565,P0108,C0206,9,2021-07-12,99.35999999999999
V001738,P0046,C0117,9,2021-07-21,69.39
V001992,P0503,C0033,8,2023-02-19,231.92
V000197,P0323,C0093,6,2024-04-22,381.71999999999997
V004906,P0326,C0017,2,2024-06-07,18.1
V006813,P0258,C0195,4,2020-11-25,104.36
V004006,P0579,C0046,5,2020-08-09,475.3
V005029,P0066,C0075,1,2020-08-08,17.15
V002274,P0014,C0031,5,2020-12-04,379.85
V002642,P0173,C0059,4,2020-08-19,235.64
V005484,P0268,C0267,9,2021-09-23,477.54
V005498,P0096,C0092,8,2020-12-04,314.64
V002612,P0012,C0032,1,2023-05-30,45.54
V000919,P0344,C0270,2,2023-03-18,152.82
V000862,P0064,C0049,6,2020-10-07,22.98
V006462,P0572,C0078,10,2023-06-27,750.1
V001395,P0144,C0022,2,2021-05-30,26.56
V006157,P0391,C0182,7,2024-04-13,664.79
V001413,P0320,C0054,5,2020-04-08,18.15
V001536,P0426,C0279,6,2022-04-13,333.78000000000003
V005561,P0003,C0147,3,2023-06-01,151.74
V002267,P0057,C0192,3,2024-07-05,222.93
V002236,P0367,C0217,9,2023-07-22,398.16
V005043,P0164,C0152,7,2022-05-26,622.44
V000553,P0598,C0065,5,2024-06-24,155.8
V006805,P0123,C0205,9,2022-09-05,271.98
V002951,P0395,C0122,1,2020-05-02,56.02
V007614,P0194,C0065,3,2021-10-06,130.14000000000001
V003236,P0553,C0227,6,2022-10-06,81.06
V007949,P0474,C0093,7,2023-02-02,12.74
V002629,P0048,C0116,2,2022-03-11,45.86
V007083,P0542,C0056,3,2023-01-29,138.35999999999999
V005364,P0446,C0230,2,2021-01-20,139.02
V005123,P0455,C0009,5,2020-11-03,428.9
V000660,P0505,C0253,6,2021-08-02,57.0
V006531,P0180,C0178,6,2020-09-25,478.86
V001733,P0294,C0071,9,2021-07-20,850.5
V005683,P0509,C0149,1,2022-03-29,60.72
V000374,P0004,C0129,2,2022-07-16,145.76
V003449,P0359,C0161,2,2022-03-23,51.08
V001953,P0066,C0204,1,2024-06-23,17.15
V006079,P0592,C0075,4,2020-10-10,342.64
V003584,P0044,C0148,5,2023-02-22,53.550000000000004
V007977,P0499,C0253,6,2023-01-23,220.38
V003144,P0367,C0104,8,2022-12-03,353.92
V006803,P0351,C0251,4,2021-07-23,12.12
V002043,P0108,C0262,9,2024-01-27,99.35999999999999
V001496,P0061,C0072,9,2024-05-18,681.1200000000001
V004816,P0018,C0071,3,2020-11-11,177.12
V001384,P0035,C0213,3,2020-09-14,279.69
V004254,P0036,C0075,8,2022-10-16,51.84
V002998,P0370,C0299,5,2022-09-14,334.54999999999995
V004912,P0285,C0164,9,2024-02-19,456.66
V005654,P0270,C0173,1,2024-07-06,20.62
V001871,P0406,C0034,5,2020-10-04,478.75
V005138,P0245,C0070,2,2021-03-14,110.9
V004381,P0035,C0198,1,2020-10-18,93.23
V005846,P0269,C0099,7,2020-12-03,519.26
V003880,P0289,C0212,8,2021-10-31,221.12
V007564,P0433,C0214,2,2021-05-17,40.58
V000033,P0078,C0129,1,2023-07-31,61.57
V006010,P0194,C0182,6,2023-07-24,260.28000000000003
V003322,P0020,C0056,5,2021-11-17,343.54999999999995
V004701,P0171,C0240,8,2020-10-27,206.48
V000187,P0220,C0267,9,2020-10-26,529.9200000000001
V004632,P0463,C0276,7,2023-03-03,654.9200000000001
V000069,P0089,C0074,2,2021-01-27,189.74
V006405,P0174,C0037,6,2023-11-17,364.02
V006493,P0416,C0156,1,2022-11-21,48.41
V000023,P0238,C0245,1,2021-04-08,5.17
V005845,P0306,C0035,7,2024-04-30,630.49
V001102,P0139,C0001,6,2023-08-27,475.02
V007984,P0572,C0112,3,2021-03-29,225.03000000000003
V003086,P0179,C0088,9,2020-05-24,335.52
V003259,P0474,C0031,4,2022-11-02,7.28
V003788,P0151,C0145,3,2022-10-08,155.39999999999998
V007248,P0362,C0256,1,2020-05-26,24.74
V006204,P0333,C0037,2,2021-02-20,71.8
V004437,P0285,C0106,9,2020-06-24,456.66
V001064,P0486,C0222,6,2022-01-06,300.36
V004405,P0448,C0033,5,2023-01-18,96.05000000000001
V001805,P0491,C0090,5,2023-06-26,235.79999999999998
V004064,P0234,C0036,4,2022-07-29,271.8
V000787,P0209,C0255,10,2020-07-28,423.1
V000513,P0589,C0295,1,2022-12-29,80.52
V001673,P0185,C0161,9,2021-11-28,202.5
V005395,P0285,C0253,2,2021-04-12,101.48
V004408,P0211,C0161,10,2024-04-15,343.7
V000885,P0168,C0163,5,2023-12-02,441.15000000000003
V004309,P0111,C0093,6,2021-09-10,450.36
V006016,P0036,C0247,9,2023-04-22,58.32000000000001
V003735,P0016,C0168,8,2021-09-26,53.68
V002057,P0553,C0160,6,2020-05-21,81.06
V005923,P0460,C0129,9,2022-09-20,698.04
V000294,P0403,C0269,4,2021-12-20,262.64
V002810,P0168,C0046,1,2021-04-20,88.23
V004262,P0445,C0004,2,2020-11-27,117.82
V007561,P0168,C0216,1,2020-01-05,88.23
V002962,P0157,C0240,4,2020-12-29,206.52
V003742,P0413,C0030,4,2020-08-28,384.52
V007189,P0573,C0112,5,2020-05-26,312.8
V003312,P0440,C0156,5,2021-07-11,285.65000000000003
V002155,P0027,C0032,7,2022-10-11,236.95000000000002
V001339,P0160,C0173,4,2023-06-10,387.88
V005370,P0056,C0264,8,2021-06-24,279.04
V000618,P0480,C0217,6,2022-11-10,204.29999999999998
V002326,P0317,C0096,3,2020-05-27,177.24
V006539,P0303,C0169,1,2020-12-04,72.57
V003254,P0508,C0131,3,2022-12-09,220.56
V000754,P0250,C0139,4,2021-10-24,325.96
V004159,P0348,C0297,10,2021-04-19,841.2
V002946,P0261,C0294,8,2020-11-21,572.48
V002079,P0096,C0041,6,2022-08-31,235.98
V005379,P0440,C0117,8,2022-02-27,457.04
V001920,P0515,C0011,2,2022-08-20,161.42
V005232,P0035,C0261,10,2023-05-12,932.3000000000001
V002706,P0135,C0015,10,2022-07-01,366.3
V006682,P0438,C0237,5,2021-11-25,114.35000000000001
V005679,P0559,C0035,9,2021-08-28,189.0
V007405,P0181,C0056,5,2021-11-14,271.15
V004621,P0340,C0167,7,2022-12-04,112.41999999999999
V006653,P0442,C0072,3,2023-04-04,199.11
V000460,P0397,C0262,4,2021-06-21,103.92
V006388,P0383,C0200,2,2021-12-06,40.24
V006902,P0153,C0144,6,2021-02-28,315.78000000000003
V001485,P0200,C0035,4,2021-09-09,26.68
V003398,P0076,C0106,9,2022-01-14,300.51
V002997,P0493,C0092,4,2021-01-07,245.28
V006086,P0509,C0286,10,2021-09-06,607.2
V007851,P0110,C0285,4,2022-02-03,113.4
V000659,P0021,C0126,10,2020-09-15,351.2
V003627,P0264,C0275,3,2023-12-20,181.35000000000002
V001294,P0370,C0060,9,2022-10-11,602.1899999999999
V000822,P0091,C0148,9,2023-07-07,645.03
V003719,P0057,C0138,5,2021-02-01,371.55
V004034,P0218,C0197,2,2024-02-25,129.1
V002406,P0583,C0256,4,2022-01-15,115.92
V002453,P0227,C0197,2,2021-08-30,182.24
V003174,P0060,C0126,10,2020-11-05,356.2
V006715,P0353,C0138,2,2023-12-07,84.04
V003761,P0164,C0005,9,2021-02-02,800.28
V003292,P0089,C0213,5,2020-04-06,474.35
V007848,P0425,C0007,1,2024-03-17,29.94
V003438,P0079,C0099,10,2023-02-23,39.1
V006978,P0024,C0082,7,2024-06-08,598.99
V001587,P0232,C0291,8,2021-08-03,293.2
V001667,P0205,C0127,7,2021-06-06,625.1700000000001
V005008,P0356,C0142,4,2021-02-15,136.64
V002536,P0080,C0206,3,2023-03-19,70.02
V000561,P0241,C0263,10,2021-04-25,320.90000000000003
V001087,P0176,C0237,5,2020-09-20,381.0
V007841,P0138,C0165,6,2023-01-29,251.16
V001889,P0242,C0253,4,2021-10-16,358.8
V007243,P0402,C0043,5,2020-02-02,205.9
V005535,P0336,C0088,6,2022-01-01,239.45999999999998
V005764,P0474,C0187,6,2020-02-11,10.92
V005791,P0359,C0205,7,2021-11-14,178.78
V003059,P0094,C0109,9,2021-02-25,312.03000000000003
V005088,P0479,C0112,9,2022-06-30,102.60000000000001
V003573,P0291,C0217,6,2022-03-05,151.07999999999998
V003405,P0294,C0173,3,2020-08-16,283.5
V000098,P0030,C0041,2,2021-09-13,83.54
V000801,P0412,C0153,5,2023-11-16,400.4
V000910,P0362,C0221,2,2023-05-09,49.48
V000868,P0185,C0226,10,2022-10-23,225.0
V001460,P0465,C0142,6,2020-03-30,233.64
V006372,P0531,C0182,9,2023-05-04,482.04
V003703,P0496,C0203,9,2021-05-14,543.6
V004216,P0185,C0001,8,2022-12-15,180.0
V004427,P0352,C0184,8,2024-07-09,382.88
V006005,P0029,C0004,10,2023-01-16,111.7
V001644,P0031,C0119,10,2020-04-03,671.7
V003449,P0386,C0161,6,2022-03-23,204.06
V000017,P0521,C0149,8,2020-06-23,162.48
V002280,P0276,C0132,5,2023-05-28,164.20000000000002
V003712,P0091,C0007,1,2023-03-11,71.67
V005451,P0504,C0213,10,2022-05-03,366.5
V001767,P0167,C0070,8,2021-05-03,705.36
V004498,P0428,C0195,6,2022-08-28,246.95999999999998
V002766,P0320,C0025,10,2020-01-09,36.3
V005373,P0508,C0144,1,2020-07-23,73.52
V007921,P0160,C0279,10,2021-03-05,969.7
V007426,P0121,C0133,6,2023-05-06,88.86
V006758,P0543,C0198,9,2020-10-17,427.68
V001213,P0096,C0253,6,2020-04-07,235.98
V006445,P0542,C0149,6,2020-07-28,276.71999999999997
V006106,P0463,C0294,3,2022-04-24,280.68
V000395,P0279,C0184,9,2020-05-10,23.400000000000002
V000162,P0594,C0226,8,2020-04-18,261.92
V007980,P0245,C0232,8,2022-10-28,443.6
V000635,P0065,C0163,5,2021-04-19,449.15
V000740,P0268,C0089,4,2022-03-26,212.24
V004281,P0053,C0119,4,2023-05-30,70.56
V006788,P0289,C0007,10,2022-11-06,276.4
V000687,P0198,C0104,10,2021-12-08,23.1
V005016,P0080,C0045,7,2020-02-10,163.38
V001180,P0572,C0015,6,2022-10-07,450.06000000000006
V006051,P0211,C0159,1,2020-12-22,34.37
V000132,P0205,C0276,8,2020-07-30,714.48
V007071,P0414,C0109,9,2020-07-18,437.84999999999997
V001977,P0505,C0221,5,2020-12-18,47.5
V001633,P0516,C0039,3,2021-01-26,71.19
V005149,P0336,C0220,4,2021-11-03,159.64
V002573,P0425,C0007,5,2024-06-09,149.70000000000002
V007098,P0051,C0137,6,2022-01-02,323.28000000000003
V001710,P0438,C0275,5,2022-05-23,114.35000000000001
V004388,P0014,C0281,8,2023-12-17,607.76
V007223,P0515,C0117,2,2023-10-25,161.42
V006779,P0556,C0069,9,2023-01-14,667.8000000000001
V003211,P0064,C0213,6,2022-07-13,22.98
V000237,P0138,C0033,1,2023-10-03,41.86
V002770,P0327,C0285,2,2021-08-08,22.0
V005471,P0182,C0043,5,2020-09-27,138.95
V005265,P0310,C0281,10,2020-08-10,93.4
V005565,P0166,C0114,10,2024-04-08,568.0
V002541,P0040,C0037,1,2024-05-02,35.57
V001362,P0177,C0131,6,2024-07-04,491.64
V005224,P0592,C0125,1,2023-12-26,85.66
V007711,P0150,C0143,8,2020-08-06,783.36
V006454,P0025,C0112,3,2022-04-26,251.39999999999998
V000364,P0001,C0113,2,2021-12-04,117.82
V007125,P0236,C0069,6,2024-04-05,452.09999999999997
V001623,P0060,C0033,9,2023-11-30,320.58
V003269,P0433,C0246,2,2024-04-14,40.58
V003868,P0564,C0123,10,2023-10-17,917.3000000000001
V002592,P0051,C0075,6,2022-09-06,323.28000000000003
V005113,P0414,C0048,7,2021-03-03,340.55
V004231,P0577,C0206,6,2023-11-21,73.86
V007937,P0558,C0043,6,2022-01-05,201.24
V002005,P0584,C0260,8,2022-01-06,625.36
V002256,P0347,C0256,9,2021-11-26,194.94
V002050,P0484,C0245,5,2023-12-31,28.450000000000003
V001966,P0110,C0101,4,2023-08-31,113.4
V000864,P0247,C0032,2,2021-07-11,106.4
V000790,P0115,C0260,4,2020-12-15,370.52
V007750,P0098,C0048,4,2021-01-20,361.8
V005024,P0330,C0206,6,2023-03-16,500.76
V006370,P0061,C0291,10,2022-09-28,756.8000000000001
V005117,P0428,C0065,3,2020-12-16,123.47999999999999
V005350,P0580,C0049,7,2022-10-03,65.31
V006624,P0236,C0122,2,2020-07-05,150.7
V001415,P0286,C0254,9,2020-10-24,266.40000000000003
V000266,P0468,C0021,8,2024-04-08,81.6
V000612,P0216,C0226,3,2021-08-21,24.18
V007594,P0393,C0165,8,2020-08-03,127.44
V003007,P0150,C0051,3,2022-01-31,293.76
V004560,P0239,C0214,3,2023-08-14,134.10000000000002
V001242,P0025,C0071,9,2020-12-21,754.1999999999999
V006166,P0586,C0246,2,2022-01-29,115.34
V000436,P0443,C0168,6,2022-09-25,598.3199999999999
V000945,P0242,C0035,1,2022-09-06,89.7
V004242,P0343,C0051,4,2021-10-08,9.12
V007128,P0254,C0039,3,2022-05-27,218.13
V006868,P0122,C0148,3,2021-01-24,131.46
V002924,P0299,C0007,4,2023-12-27,224.76
V004058,P0433,C0200,9,2021-05-24,182.60999999999999
V003475,P0505,C0181,6,2020-05-13,57.0
V002706,P0247,C0015,4,2022-07-01,212.8
V002772,P0248,C0005,5,2023-04-01,153.7
V004395,P0556,C0025,8,2021-09-24,593.6
V006886,P0405,C0190,4,2021-02-01,322.32
V003812,P0248,C0037,3,2021-01-09,92.22
V002890,P0155,C0213,2,2020-08-12,54.14
V005744,P0474,C0144,5,2021-07-27,9.1
V004899,P0306,C0069,7,2023-08-25,630.49
V004568,P0064,C0131,6,2023-04-02,22.98
V002825,P0289,C0086,1,2022-09-01,27.64
V006107,P0192,C0254,5,2023-03-23,423.1
V002173,P0200,C0044,5,2024-05-02,33.35
V005641,P0035,C0185,7,2023-08-27,652.61
V000086,P0176,C0137,4,2021-09-22,304.8
V005475,P0062,C0078,5,2023-05-03,93.94999999999999
V003583,P0560,C0278,5,2020-10-12,173.25
V004062,P0504,C0122,4,2020-07-30,146.6
V005860,P0228,C0277,4,2022-03-05,41.68
V001624,P0345,C0027,5,2021-04-13,363.05
V001771,P0511,C0281,7,2023-09-14,572.9499999999999
V004323,P0538,C0126,5,2021-12-22,24.45
V006813,P0486,C0195,1,2020-11-25,50.06
V000282,P0150,C0143,10,2023-08-17,979.2
V005937,P0434,C0173,9,2022-07-22,634.68
V001141,P0514,C0190,3,2022-07-01,71.03999999999999
V002993,P0012,C0278,3,2022-06-10,136.62
V006032,P0556,C0286,10,2024-06-16,742.0
V003987,P0543,C0245,1,2024-03-06,47.52
V000014,P0192,C0140,5,2024-06-15,423.1
V001037,P0447,C0174,3,2023-07-07,123.14999999999999
V000860,P0009,C0122,4,2021-04-29,91.96
V001119,P0259,C0073,6,2021-06-14,262.79999999999995
V005270,P0173,C0106,2,2021-01-20,117.82
V000751,P0447,C0199,9,2021-01-17,369.45
V003247,P0392,C0074,7,2023-07-11,60.339999999999996
V006026,P0040,C0144,7,2020-03-16,248.99
V000035,P0048,C0142,6,2020-08-06,137.57999999999998
V001327,P0459,C0197,6,2020-05-15,45.12
V005865,P0059,C0114,8,2022-12-11,754.56
V006741,P0561,C0165,4,2022-08-21,187.0
V002457,P0099,C0071,8,2020-08-12,412.88
V005612,P0503,C0048,7,2021-02-24,202.92999999999998
V000095,P0024,C0264,9,2023-12-25,770.1299999999999
V006821,P0345,C0147,9,2024-04-09,653.49
V002587,P0208,C0092,6,2023-12-11,588.54
V002387,P0463,C0190,4,2024-06-23,374.24
V000592,P0440,C0067,6,2020-02-23,342.78000000000003
V001195,P0123,C0161,9,2022-05-05,271.98
V001307,P0162,C0067,7,2023-04-30,656.9499999999999
V007058,P0163,C0031,4,2022-05-04,146.4
V000162,P0501,C0226,10,2020-04-18,369.09999999999997
V007359,P0063,C0165,4,2020-05-24,287.2
V004924,P0406,C0007,8,2021-04-12,766.0
V007238,P0454,C0286,8,2020-08-23,489.68
V006048,P0170,C0065,9,2023-09-29,580.32
V004715,P0281,C0238,4,2023-06-21,62.44
V004617,P0068,C0277,4,2024-01-08,119.24
V003551,P0573,C0131,3,2020-01-01,187.68
V002679,P0413,C0226,2,2022-06-14,192.26
V005386,P0147,C0282,3,2023-08-21,176.37
V003636,P0182,C0283,6,2022-01-16,166.74
V006130,P0372,C0185,2,2020-04-29,178.26
V002119,P0200,C0125,6,2020-09-11,40.019999999999996
V000805,P0072,C0074,1,2023-05-22,31.43
V002310,P0161,C0247,7,2021-05-14,149.17
V006814,P0428,C0027,3,2023-12-25,123.47999999999999
V007094,P0483,C0250,6,2022-12-16,466.98
V004737,P0179,C0254,7,2023-08-01,260.96000000000004
V005810,P0457,C0148,6,2020-05-12,25.86
V001651,P0594,C0061,4,2020-12-22,130.96
V000665,P0021,C0069,5,2020-11-23,175.6
V004826,P0470,C0044,7,2022-07-03,521.99
V006387,P0474,C0137,8,2020-11-14,14.56
V003338,P0468,C0089,8,2020-04-20,81.6
V000818,P0129,C0211,9,2020-02-17,516.51
V004551,P0412,C0112,10,2023-09-10,800.8
V005158,P0295,C0022,7,2020-08-06,400.33
V000445,P0549,C0017,6,2024-04-27,356.34000000000003
V003809,P0053,C0057,10,2022-03-28,176.4
V005522,P0461,C0137,2,2023-01-03,83.56
V002210,P0499,C0187,5,2024-02-07,183.64999999999998
V004134,P0242,C0049,2,2024-05-22,179.4
V007725,P0183,C0043,7,2020-05-10,585.9
V005050,P0577,C0269,4,2024-05-08,49.24
V001951,P0539,C0079,7,2024-02-02,119.35000000000001
V002654,P0020,C0003,3,2024-03-30,206.13
V006456,P0438,C0022,7,2021-06-20,160.09
V000182,P0164,C0124,9,2020-01-22,800.28
V007681,P0386,C0195,6,2023-07-09,204.06
V002013,P0489,C0238,2,2020-07-21,43.76
V003890,P0102,C0262,8,2021-05-28,394.24
V007796,P0503,C0145,5,2023-08-01,144.95
V004887,P0238,C0261,8,2022-12-28,41.36
V001670,P0102,C0017,2,2020-07-31,98.56
V000450,P0285,C0261,5,2021-10-31,253.70000000000002
V000609,P0100,C0049,7,2021-11-26,186.34
V000473,P0008,C0197,8,2020-04-13,673.52
V004933,P0505,C0096,1,2023-03-22,9.5
V007204,P0326,C0081,1,2020-05-17,9.05
V005683,P0347,C0149,4,2022-03-29,86.64
V004645,P0508,C0166,7,2022-07-07,514.64
V007624,P0043,C0142,2,2023-08-03,14.76
V005895,P0163,C0031,9,2023-08-29,329.40000000000003
V001452,P0533,C0286,10,2020-02-13,210.9
V005562,P0415,C0211,3,2023-04-15,279.15
V001885,P0165,C0215,6,2020-07-02,559.2
V003696,P0350,C0122,9,2021-10-29,636.39
V004230,P0081,C0215,1,2021-01-25,59.58
V001080,P0487,C0256,8,2021-05-05,455.84
V006714,P0337,C0152,8,2021-04-27,115.84
V004427,P0505,C0184,6,2024-07-09,57.0
V001913,P0343,C0246,9,2022-11-27,20.52
V004320,P0394,C0139,8,2021-08-04,202.48
V005582,P0388,C0074,2,2021-10-14,111.36
V007698,P0246,C0245,2,2022-10-01,79.54
V005212,P0574,C0088,3,2022-08-20,269.70000000000005
V006829,P0076,C0061,9,2022-12-20,300.51
V001129,P0241,C0299,4,2021-11-20,128.36
V006362,P0588,C0035,10,2020-11-27,232.89999999999998
V007466,P0144,C0281,3,2024-02-13,39.839999999999996
V003054,P0573,C0190,1,2020-01-09,62.56
V004496,P0432,C0228,3,2021-08-14,181.23
V006338,P0510,C0267,7,2022-09-23,300.3
V007075,P0194,C0038,4,2022-04-30,173.52
V006520,P0218,C0188,9,2020-05-23,580.9499999999999
V007400,P0144,C0226,4,2023-08-01,53.12
V002478,P0546,C0232,6,2023-01-31,438.24
V001489,P0397,C0033,5,2021-09-02,129.9
V006805,P0108,C0205,5,2022-09-05,55.199999999999996
V004050,P0389,C0276,5,2024-04-14,418.5
V002524,P0208,C0109,6,2021-04-28,588.54
V001100,P0203,C0051,6,2020-03-04,422.88
V004274,P0565,C0081,4,2024-06-13,374.52
V001512,P0562,C0215,2,2020-02-10,157.86
V003970,P0586,C0045,7,2022-01-02,403.69
V004898,P0551,C0119,3,2022-12-04,216.24
V000866,P0048,C0035,8,2023-07-17,183.44
V005513,P0552,C0021,7,2023-04-24,565.39
V007930,P0499,C0048,5,2023-10-21,183.64999999999998
V001644,P0442,C0119,3,2020-04-03,199.11
V004249,P0285,C0300,10,2022-11-24,507.40000000000003
V005795,P0176,C0227,1,2021-08-04,76.2
V000945,P0432,C0035,9,2022-09-06,543.6899999999999
V003047,P0329,C0254,1,2021-04-28,15.77
V005667,P0509,C0025,5,2024-03-11,303.6
V000397,P0403,C0138,5,2024-05-25,328.29999999999995
V000471,P0432,C0078,9,2020-09-06,543.6899999999999
V004399,P0388,C0264,9,2023-06-29,501.12
V003933,P0580,C0003,8,2020-07-27,74.64
V006846,P0087,C0243,10,2021-05-29,514.0
V006807,P0505,C0297,4,2023-11-27,38.0
V000056,P0254,C0253,8,2021-06-03,581.68
V001201,P0428,C0275,3,2022-04-19,123.47999999999999
V006445,P0111,C0149,10,2020-07-28,750.6
V007106,P0259,C0123,5,2021-08-07,219.0
V007072,P0268,C0169,2,2022-12-04,106.12
V000973,P0484,C0155,5,2022-08-08,28.450000000000003
V001274,P0150,C0267,5,2021-09-09,489.6
V005175,P0159,C0025,2,2021-12-17,116.68
V003505,P0487,C0086,8,2022-09-05,455.84
V002057,P0188,C0160,2,2020-05-21,4.42
V002604,P0342,C0084,5,2022-12-21,423.35
V004448,P0063,C0026,2,2022-06-29,143.6
V002493,P0172,C0119,8,2021-07-18,52.4
V002836,P0301,C0160,10,2023-06-24,500.7
V002180,P0399,C0163,5,2020-04-20,240.75
V004414,P0291,C0208,10,2022-01-13,251.8
V005874,P0037,C0092,6,2020-11-04,427.14
V007902,P0360,C0038,9,2020-12-18,539.73
V002317,P0413,C0057,5,2023-11-21,480.65
V002610,P0538,C0234,4,2020-01-24,19.56
V000263,P0025,C0082,6,2020-09-23,502.79999999999995
V005344,P0376,C0003,4,2020-06-13,131.0
V001836,P0524,C0073,3,2022-01-28,57.69
V005745,P0075,C0119,9,2020-12-26,272.25
V003609,P0503,C0262,2,2022-03-28,57.98
V003157,P0326,C0028,1,2022-05-28,9.05
V005970,P0376,C0173,8,2024-05-08,262.0
V007107,P0342,C0192,8,2022-01-26,677.36
V004805,P0348,C0198,8,2023-03-13,672.96
V005241,P0349,C0042,9,2020-03-16,261.0
V005310,P0428,C0226,9,2024-02-22,370.43999999999994
V005651,P0193,C0279,3,2022-02-06,123.96000000000001
V004481,P0097,C0291,2,2021-08-04,95.84
V003246,P0531,C0197,5,2023-10-08,267.8
V000659,P0414,C0126,5,2020-09-15,243.25
V003170,P0080,C0056,7,2023-04-27,163.38
V006631,P0077,C0294,2,2022-11-04,2.66
V005922,P0104,C0164,3,2022-01-26,116.10000000000001
V002542,P0221,C0181,5,2023-04-12,412.8
V002991,P0432,C0217,9,2023-12-13,543.6899999999999
V007777,P0136,C0045,9,2023-03-18,586.8000000000001
V004956,P0058,C0279,1,2020-06-30,32.91
V007569,P0087,C0075,8,2024-04-11,411.2
V005130,P0018,C0182,8,2024-02-03,472.32
V005833,P0498,C0005,9,2020-12-15,142.74
V007278,P0543,C0011,10,2023-08-28,475.20000000000005
V002998,P0507,C0299,8,2022-09-14,100.08
V006287,P0203,C0152,4,2020-11-24,281.92
V005540,P0354,C0049,8,2022-06-20,36.64
V004673,P0295,C0028,10,2023-08-20,571.9
V004143,P0131,C0300,9,2021-11-18,17.46
V000554,P0292,C0300,7,2022-04-30,273.84
V003609,P0581,C0262,1,2022-03-28,1.21
V004254,P0536,C0075,10,2022-10-16,848.8
V002281,P0523,C0061,3,2021-01-01,179.76
V004542,P0501,C0003,10,2021-04-04,369.09999999999997
V004462,P0060,C0163,9,2020-10-19,320.58
V002410,P0570,C0294,2,2023-07-31,115.06
V001408,P0544,C0078,9,2022-10-26,721.98
V007950,P0512,C0264,8,2023-06-10,370.24
V005957,P0057,C0211,2,2023-08-30,148.62
V000553,P0485,C0065,9,2024-06-24,11.88
V000993,P0108,C0112,6,2020-02-08,66.24
V002919,P0314,C0144,7,2021-04-02,457.03000000000003
V002237,P0439,C0224,7,2022-08-14,232.26
V003734,P0429,C0101,2,2020-11-02,42.02
V003454,P0193,C0093,1,2021-11-14,41.32
V000996,P0324,C0154,4,2020-08-12,273.72
V000703,P0206,C0209,1,2021-04-04,19.2
V006075,P0035,C0069,9,2023-01-08,839.07
V003915,P0154,C0074,1,2020-09-15,34.49
V003495,P0427,C0045,10,2020-10-07,160.10000000000002
V002280,P0556,C0132,4,2023-05-28,296.8
V000849,P0341,C0270,6,2020-03-04,483.96
V007147,P0053,C0060,3,2023-09-30,52.92
V002581,P0025,C0173,9,2021-11-12,754.1999999999999
V005750,P0337,C0164,6,2023-11-10,86.88
V002291,P0232,C0203,6,2023-07-06,219.89999999999998
V003308,P0283,C0185,9,2023-10-24,114.03
V006842,P0445,C0045,7,2023-10-22,412.37
V003253,P0394,C0138,8,2023-02-22,202.48
V004835,P0294,C0133,8,2020-11-17,756.0
